coords,edu_prof_closest_km,edu_prof_less500m,edu_prof_0.5-1km,edu_prof_1-3km,edu_prof_3-5km,edu_prof_5-10km,edu_prof_10-15km
"('55.710951', '37.893131')",5.824159451745525,0,0,0,0,9,17
"('55.700111', '37.929988')",8.335649569099662,0,0,0,0,5,9
"('55.70526', '37.93386')",8.16634532572406,0,0,0,0,4,11
"('55.717574', '37.888621')",5.102043769333107,0,0,0,0,10,16
"('55.713365', '37.88757')",5.38885215505177,0,0,0,0,10,17
"('55.703261', '37.947838')",9.010624285857638,0,0,0,0,3,8
"('55.705919', '37.931731')",8.015209941101064,0,0,0,0,5,10
"('55.69963', '37.92916')",8.331631921680309,0,0,0,0,5,9
"('55.720859', '37.90533')",5.699857324580544,0,0,0,0,9,13
"('55.699639', '37.941783')",8.942050823986346,0,0,0,0,3,10
"('55.712284', '37.891433')",5.643153289124788,0,0,0,0,10,17
"('55.700101', '37.941981')",8.920318219226093,0,0,0,0,3,10
"('55.712878', '37.896948')",5.841571330715807,0,0,0,0,10,15
"('55.70492', '37.943427')",8.677464565535223,0,0,0,0,3,9
"('55.705696', '37.938602')",8.379192433605503,0,0,0,0,4,11
"('55.685178', '37.927311')",9.393665801750464,0,0,0,0,1,12
"('55.682788', '37.928542')",9.645943818317944,0,0,0,0,1,12
"('55.68113', '37.92423')",9.616639666451055,0,0,0,0,2,11
"('55.698584', '37.932216')",8.552897687410589,0,0,0,0,4,9
"('55.702318', '37.928174')",8.08942197348163,0,0,0,0,5,10
"('55.70143', '37.944514')",8.958419982208602,0,0,0,0,3,8
"('55.698584', '37.932216')",8.552897687410589,0,0,0,0,4,9
"('55.682788', '37.928542')",9.645943818317944,0,0,0,0,1,12
"('55.682808', '37.917331')",9.203420187840761,0,0,0,0,4,13
"('55.682869', '37.9192')",9.269266953857084,0,0,0,0,3,14
"('55.689976', '37.72704')",1.1974631377401435,0,0,6,3,28,10
"('55.693226', '37.722082')",1.4350884441277854,0,0,6,3,27,12
"('55.671514', '37.723376')",0.35805782446134937,1,1,4,2,23,12
"('55.689686', '37.730858')",0.989461370972748,0,1,4,5,25,13
"('55.69551', '37.746113')",0.06082128852024108,2,0,6,1,29,10
"('55.67957', '37.762246')",1.0166955225854026,0,0,4,2,26,9
"('55.686684', '37.72608')",1.3027206280006611,0,0,6,3,26,12
"('55.686684', '37.72608')",1.3027206280006611,0,0,6,3,26,12
"('55.689686', '37.730858')",0.989461370972748,0,1,4,5,25,13
"('55.693226', '37.722082')",1.4350884441277854,0,0,6,3,27,12
"('55.925707', '37.544369')",4.137288022630425,0,0,0,4,5,17
"('55.930453', '37.54506')",4.665912870508928,0,0,0,2,6,15
"('55.912315', '37.548115')",2.6565973998310355,0,0,1,3,8,17
"('55.932551', '37.551178')",4.9069755091518905,0,0,0,2,6,15
"('55.9203', '37.550217')",3.554171182586939,0,0,0,4,5,18
"('55.920381', '37.553217')",3.58727775268262,0,0,0,4,5,19
"('55.896843', '37.53005')",1.2780099910738683,0,0,3,3,14,14
"('55.892304', '37.535772')",0.6714830082643638,0,1,2,4,16,14
"('55.88331', '37.538162')",0.5960008786661419,0,1,5,1,20,11
"('55.867996', '37.533616')",1.2183693944551188,0,0,6,2,20,12
"('55.930453', '37.54506')",4.665912870508928,0,0,0,2,6,15
"('55.913565', '37.553972')",2.8494878306380382,0,0,1,3,6,19
"('55.831423', '37.351716')",2.0615313009651195,0,0,1,3,8,12
"('55.843876', '37.445347')",0.24897616693463512,1,2,2,8,10,19
"('55.848026', '37.427776')",0.8859629418870179,0,1,3,4,13,14
"('55.739721', '37.659874')",0.30136559143517105,1,1,7,10,25,23
"('55.741151', '37.672046')",0.6101690366826951,0,3,5,13,22,25
"('55.742032', '37.664285')",0.6680893795287268,0,2,6,11,24,23
"('55.747322', '37.66203')",0.8175567410474905,0,2,6,13,23,23
"('55.736235', '37.671849')",0.756652240420616,0,4,4,13,22,26
"('55.735348', '37.659272')",0.44176896313454833,1,3,8,9,26,22
"('55.740289', '37.658796')",0.27398666715232395,2,0,8,9,26,21
"('55.74894', '37.655148')",0.7488984499276684,0,1,7,11,25,21
"('55.733253', '37.644592')",0.7069806462214177,0,3,8,6,29,19
"('55.781109', '37.641584')",0.4035226130702639,1,0,9,11,24,21
"('55.8239989', '37.754714')",1.2245028818328727,0,0,5,2,21,15
"('55.7411641', '37.6230759')",0.2753807899907718,1,1,8,8,29,18
"('55.740249', '37.650846')",0.2209980033398436,2,1,8,9,27,20
"('55.737137', '37.651322')",0.2830250944744638,1,2,8,9,26,22
"('55.739676', '37.669639')",0.8105707334259011,0,3,4,14,21,27
"('55.7811995', '37.6439518')",0.2997516621909789,1,0,9,12,23,22
"('55.812303', '37.599757')",0.46437693298339777,1,0,8,8,24,20
"('55.801556', '37.609344')",0.7096788867945655,0,2,6,12,23,22
"('55.8053565', '37.6170284')",0.6131754461389234,0,1,5,12,23,22
"('55.803738', '37.61088')",0.9709054302616278,0,1,6,12,23,22
"('55.792007', '37.615785')",0.37483503106799926,1,2,6,13,23,22
"('55.8049325', '37.6134014')",0.8353027120490814,0,1,5,13,22,23
"('55.805084', '37.618004')",0.5487062954645423,0,1,5,12,23,22
"('55.779778', '37.63897')",0.5052357271008341,0,1,7,13,23,22
"('55.77647', '37.59887')",1.0421000767424657,0,0,8,8,28,17
"('55.658129', '37.752975')",0.9654096077573785,0,1,3,4,17,15
"('55.652623', '37.718687')",0.7977291304770171,0,1,3,7,15,17
"('55.662364', '37.779098')",0.8942688300885798,0,1,3,1,18,15
"('55.65498', '37.760494')",1.408928943394141,0,0,4,3,16,16
"('55.652319', '37.773412')",1.8018128385603387,0,0,4,2,15,17
"('55.663486', '37.76536')",0.5814898526190216,0,2,2,3,19,14
"('55.658642', '37.762929')",1.10691237419837,0,0,4,3,17,16
"('55.633419', '37.801134')",4.373948121182397,0,0,0,4,9,17
"('55.651765', '37.769936')",1.8450945504359533,0,0,4,2,15,17
"('55.663658', '37.748687')",0.4110663354888333,1,3,1,7,16,17
"('55.660785', '37.731919')",0.97967525376408,0,1,4,5,17,15
"('55.664055', '37.753245')",0.31191755176557356,1,2,2,4,19,14
"('55.661796', '37.729592')",0.7965078086266953,0,1,4,5,17,15
"('55.660654', '37.749933')",0.6970365730641943,0,2,2,5,17,16
"('55.662187', '37.746076')",0.6392210638074611,0,2,2,6,16,17
"('55.660516', '37.774373')",0.9274588807411417,0,1,3,2,17,16
"('55.661796', '37.729592')",0.7965078086266953,0,1,4,5,17,15
"('55.660654', '37.749933')",0.6970365730641943,0,2,2,5,17,16
"('55.660008', '37.743332')",0.9112392662188271,0,2,2,7,15,17
"('55.660892', '37.747065')",0.7303221443005863,0,2,2,6,16,17
"('55.663568', '37.770537')",0.5363964583787607,0,1,3,2,19,14
"('55.641', '37.65718')",1.0756283014051875,0,0,3,10,11,19
"('55.698004', '37.474411')",2.197203699939244,0,0,1,3,15,21
"('55.698004', '37.474411')",2.197203699939244,0,0,1,3,15,21
"('55.712234', '37.489509')",2.294405967766668,0,0,2,2,18,21
"('55.712888', '37.489455')",2.2554028229037177,0,0,2,2,19,20
"('55.705067', '37.495518')",2.9899205703637564,0,0,1,3,16,23
"('55.71005', '37.47141')",1.6378025280929944,0,0,1,2,15,22
"('55.710423', '37.476017')",1.7714551804136776,0,0,1,2,16,21
"('55.704933', '37.469765')",2.10841352430885,0,0,1,2,15,22
"('55.709596', '37.481603')",2.0771660550374738,0,0,1,2,17,21
"('55.712812', '37.485367')",2.038791225858663,0,0,2,2,19,20
"('55.708035', '37.478962')",2.0944724053677537,0,0,1,3,16,21
"('55.718872', '37.499893')",2.2369273764597066,0,0,2,3,21,18
"('55.721027', '37.456505')",0.17868339221297272,1,0,2,1,17,19
"('55.719318', '37.445779')",0.8121199027471014,0,1,1,2,15,19
"('55.695487', '37.485702')",2.5533911488892502,0,0,2,2,16,20
"('55.783817', '37.533867')",1.1045325594780724,0,0,8,10,23,21
"('55.731518', '37.458614')",0.9569571269137763,0,1,1,2,20,18
"('55.72274', '37.46025')",0.1394882478371798,1,0,2,1,18,18
"('55.76739', '37.586094')",1.091971616685411,0,0,6,8,30,15
"('55.764992', '37.593722')",1.4068305974098907,0,0,6,9,29,16
"('55.77647', '37.59887')",1.0421000767424657,0,0,8,8,28,17
"('55.762824', '37.591728')",1.2182631650787061,0,0,6,9,29,16
"('55.7647383', '37.5928068')",1.3431279915803949,0,0,6,9,29,16
"('55.765235', '37.598295')",1.4288596106929583,0,0,6,9,29,16
"('55.7630905', '37.5930036')",1.302826813663256,0,0,6,9,29,16
"('55.763913', '37.595465')",1.474637876092742,0,0,6,9,29,16
"('55.765711', '37.592626')",1.3742420239885027,0,0,6,9,29,16
"('55.767058', '37.591602')",1.3883405910043292,0,0,6,8,30,15
"('55.762824', '37.591728')",1.2182631650787061,0,0,6,9,29,16
"('55.774092', '37.594683')",1.0201566927598194,0,0,8,7,29,16
"('55.7755221', '37.5984969')",1.0813671099536526,0,0,8,8,28,17
"('55.773241', '37.603657')",0.8653031496471382,0,1,8,8,29,16
"('55.767621', '37.5994921')",1.2364401459231762,0,0,7,8,29,16
"('55.773241', '37.603657')",0.8653031496471382,0,1,8,8,29,16
"('55.774527', '37.592195')",0.8905048382637113,0,1,8,7,29,16
"('55.764734', '37.594414')",1.4379777036411956,0,0,6,9,29,16
"('55.882183', '37.706505')",0.4365739100806299,3,0,3,1,14,14
"('55.878091', '37.716252')",0.6529546343152729,0,3,0,4,9,19
"('55.8709917', '37.6883546')",1.0232382509873015,0,0,4,1,18,13
"('55.87263', '37.634216')",1.4692087612988611,0,0,3,4,17,17
"('55.869026', '37.646236')",1.6098428009486017,0,0,4,3,17,18
"('55.875683', '37.72626')",1.2029620015743852,0,0,3,1,12,16
"('55.866783', '37.66743')",0.8806880843317515,0,1,3,3,18,17
"('55.874157', '37.694028')",0.6611488383854501,0,2,2,3,14,16
"('55.8709917', '37.6883546')",1.0232382509873015,0,0,4,1,18,13
"('55.868797', '37.63719')",1.758609356177912,0,0,5,2,19,16
"('55.867035', '37.638485')",1.916430058787049,0,0,5,2,19,16
"('55.869243', '37.712731')",0.40069032356709366,1,0,4,0,17,13
"('55.874294', '37.647846')",1.0210839257107096,0,0,4,3,17,17
"('55.751366', '37.53652')",1.4534152177391044,0,0,4,4,30,13
"('55.754735', '37.546354')",1.4169807545657864,0,0,5,6,27,17
"('55.7476382', '37.5349718')",1.1612478443552168,0,0,2,6,27,16
"('55.754735', '37.546354')",1.4169807545657864,0,0,5,6,27,17
"('55.7839099', '37.595828')",0.7401571199388293,0,1,9,7,29,16
"('55.789213', '37.599669')",0.7213087306793485,0,1,9,8,28,17
"('55.787376', '37.600388')",0.8961818186642209,0,1,9,7,29,16
"('55.787376', '37.600388')",0.8961818186642209,0,1,9,7,29,16
"('55.777353', '37.575648')",0.6870702082718532,0,4,6,9,27,17
"('55.7839099', '37.595828')",0.7401571199388293,0,1,9,7,29,16
"('55.779251', '37.597962')",0.8662494890934305,0,1,9,7,29,16
"('55.782856', '37.59232')",0.49420890617621976,1,0,10,5,31,14
"('55.7850895', '37.5890829')",0.47307091089718634,1,0,11,4,32,13
"('55.780796', '37.612551')",0.9672458014976887,0,1,6,11,25,20
"('55.789213', '37.599669')",0.7213087306793485,0,1,9,8,28,17
"('55.78612', '37.598778')",1.0128061735268081,0,0,10,6,30,15
"('55.781834', '37.61183')",1.0444080799769448,0,0,7,10,26,19
"('55.790863', '37.603514')",0.47323521672040925,1,0,9,9,27,18
"('55.78795', '37.592106')",0.8431888496813134,0,1,10,5,31,14
"('55.786996', '37.594414')",0.8524505291297719,0,1,9,6,30,15
"('55.77676', '37.575738')",0.6328007719528235,0,4,5,10,26,18
"('55.787832', '37.598771')",0.8845197340599698,0,1,9,7,29,16
"('55.776791', '37.606011')",0.8562241641201769,0,1,8,8,28,17
"('55.781834', '37.61183')",1.0444080799769448,0,0,7,10,26,19
"('55.77437', '37.60461')",0.827297760425346,0,1,8,7,30,15
"('55.78724', '37.59604')",0.945501526840091,0,1,9,7,29,16
"('55.72833', '37.520752')",2.0642184790991442,0,0,2,4,25,18
"('55.713126', '37.513071')",3.165937926864756,0,0,0,7,19,20
"('55.67028', '37.498231')",1.5339475017415212,0,0,2,3,13,20
"('55.712244', '37.488341')",2.2308480595070868,0,0,2,2,18,21
"('55.712234', '37.489509')",2.294405967766668,0,0,2,2,18,21
"('55.72833', '37.520752')",2.0642184790991442,0,0,2,4,25,18
"('55.707963', '37.508544')",3.022093118015423,0,0,0,6,18,21
"('55.716038', '37.503998')",2.6241825432499257,0,0,2,3,21,18
"('55.711108', '37.504708')",3.152782640366331,0,0,0,6,17,22
"('55.718669', '37.511221')",2.577528421754734,0,0,1,5,20,21
"('55.719313', '37.478019')",1.3105082127295151,0,0,2,2,18,21
"('55.712196', '37.49926')",2.841520199667243,0,0,2,3,17,22
"('55.715601', '37.516413')",3.0435349133714595,0,0,0,8,18,23
"('55.72746', '37.479977')",1.2568127723884468,0,0,2,1,22,16
"('55.849211', '37.407403')",1.2612666006864006,0,0,4,1,16,10
"('55.849211', '37.407403')",1.2612666006864006,0,0,4,1,16,10
"('55.84629', '37.40327')",1.6483519363388874,0,0,4,1,16,10
"('55.840103', '37.413358')",1.2082274130150914,0,0,4,2,15,12
"('55.843567', '37.35433')",0.7541052817799747,0,1,0,4,6,13
"('55.842766', '37.371513')",1.557416327997278,0,0,1,4,9,14
"('55.860524', '37.410394')",0.10221905748869535,1,0,2,3,13,11
"('55.841736', '37.359504')",1.083277640754763,0,0,1,3,9,12
"('55.837456', '37.405605')",1.3087362521766877,0,0,4,2,15,10
"('55.852137', '37.354582')",0.3396083767337693,1,0,1,2,8,11
"('55.661308', '37.322224')",5.849372071094829,0,0,0,0,3,3
"('55.61502', '37.202885')",3.6984371076930613,0,0,0,1,0,1
"('55.633739', '37.324183')",4.594503532069188,0,0,0,1,0,6
"('55.634639', '37.328899')",4.900125811494717,0,0,0,1,0,6
"('55.637581', '37.333399')",4.649151966320901,0,0,0,1,0,6
"('55.63407', '37.320023')",4.394874866330552,0,0,0,1,0,6
"('55.639065', '37.326078')",5.028585680934674,0,0,0,0,1,5
"('55.626579', '37.313502')",3.6162549031036675,0,0,0,1,0,6
"('55.637754', '37.321461')",4.708834805183123,0,0,0,1,0,6
"('55.6498464', '37.3145953')",5.353230919208613,0,0,0,0,2,4
"('55.638978', '37.324524')",4.944808725620158,0,0,0,1,0,6
"('55.63407', '37.320023')",4.394874866330552,0,0,0,1,0,6
"('55.602963', '37.360304')",5.048183580670514,0,0,0,0,2,5
"('55.635899', '37.329788')",4.889249527740434,0,0,0,1,0,6
"('55.637581', '37.333399')",4.649151966320901,0,0,0,1,0,6
"('55.63973', '37.32668')",5.065806392988548,0,0,0,0,1,5
"('55.5513855', '37.3346711')",6.539391667081569,0,0,0,0,2,1
"('55.624637', '37.313295')",3.512009678058238,0,0,0,1,0,6
"('55.64269', '37.3577113')",3.1263448242239043,0,0,0,1,2,5
"('55.655975', '37.38569')",2.2344690141833525,0,0,1,0,6,6
"('55.6393405', '37.3085458')",4.219224451169574,0,0,0,1,0,6
"('55.634639', '37.328899')",4.900125811494717,0,0,0,1,0,6
"('55.637073', '37.329869')",4.874334262232015,0,0,0,1,0,6
"('55.636687', '37.315415')",4.337015978698804,0,0,0,1,0,6
"('55.651018', '37.343362')",4.199114772931639,0,0,0,1,1,6
"('55.649093', '37.343263')",4.147512196339146,0,0,0,1,1,6
"('55.636646', '37.331216')",4.79289977210505,0,0,0,1,0,6
"('55.637581', '37.319772')",4.613119186765497,0,0,0,1,0,6
"('55.637581', '37.319772')",4.613119186765497,0,0,0,1,0,6
"('55.649093', '37.343263')",4.147512196339146,0,0,0,1,1,6
"('55.6336943', '37.3312393')",4.826527407846886,0,0,0,1,0,6
"('55.650409', '37.343362')",4.179775503707022,0,0,0,1,1,6
"('55.633409', '37.321524')",4.433298969329596,0,0,0,1,0,6
"('55.634639', '37.328899')",4.900125811494717,0,0,0,1,0,6
"('55.643678', '37.338313')",4.352707844248679,0,0,0,1,1,6
"('55.63657', '37.321461')",4.6294978145377295,0,0,0,1,0,6
"('55.69243', '37.49232')",2.015784774561191,0,0,1,3,16,20
"('55.688558', '37.468398')",1.4630406476502924,0,0,1,2,12,21
"('55.695487', '37.485702')",2.5533911488892502,0,0,2,2,16,20
"('55.69008', '37.492006')",1.8799609340943937,0,0,3,1,16,20
"('55.688558', '37.468398')",1.4630406476502924,0,0,1,2,12,21
"('55.689065', '37.471381')",1.6561017865029573,0,0,1,2,13,21
"('55.699393', '37.468928')",2.020426899072332,0,0,1,3,13,24
"('55.6988776', '37.4683463')",1.9547444716647986,0,0,1,3,13,24
"('55.694214', '37.487469')",2.3782993818366367,0,0,2,2,16,19
"('55.688453', '37.469392')",1.524003510413065,0,0,1,2,12,21
"('55.692993', '37.501205')",1.6636314535647125,0,0,2,3,16,21
"('55.69243', '37.49232')",2.015784774561191,0,0,1,3,16,20
"('55.692648', '37.496704')",1.8259997798945062,0,0,2,3,16,20
"('55.6979', '37.49557')",2.312528267751039,0,0,1,4,16,21
"('55.682011', '37.495923')",1.3494920950193625,0,0,2,3,13,24
"('55.69639', '37.494827')",2.21081457324948,0,0,1,4,15,21
"('55.6911051', '37.4940774')",1.8378435358237084,0,0,2,2,16,20
"('55.68659', '37.485134')",2.11456721209923,0,0,3,0,15,20
"('55.687832', '37.494656')",1.6104399146496693,0,0,2,3,14,22
"('55.69319', '37.503651')",1.5904016711450524,0,0,2,3,16,23
"('55.687817', '37.493093')",1.6973279952176583,0,0,2,2,14,22
"('55.688558', '37.468398')",1.4630406476502924,0,0,1,2,12,21
"('55.6951902', '37.487787')",2.431210293915058,0,0,2,2,16,19
"('55.695487', '37.485702')",2.5533911488892502,0,0,2,2,16,20
"('55.679432', '37.46964')",1.7520988894645595,0,0,1,2,11,19
"('55.685158', '37.480516')",2.2267007139921637,0,0,2,1,14,21
"('55.769909', '37.484217')",1.0362809430418258,0,0,3,6,21,20
"('55.770142', '37.47368')",1.6361756545523745,0,0,3,5,21,19
"('55.773044', '37.46494')",1.402765157569687,0,0,3,3,22,17
"('55.76919', '37.472675')",1.7298627401412114,0,0,3,4,22,18
"('55.770142', '37.47368')",1.6361756545523745,0,0,3,5,21,19
"('55.769974', '37.48298')",1.101116786201664,0,0,3,6,21,20
"('55.775692', '37.464268')",1.1137736873021085,0,0,3,4,21,18
"('55.77271', '37.463942')",1.4457675247396193,0,0,3,3,22,17
"('55.769043', '37.470842')",1.8437180070446793,0,0,3,4,22,18
"('55.77393', '37.47039')",1.3215988145838953,0,0,3,5,20,20
"('55.77474', '37.469368')",1.2222796068281614,0,0,3,5,20,20
"('55.777758', '37.457987')",1.02460982901979,0,0,3,4,20,19
"('55.80244', '37.41213')",1.4470654021930416,0,0,2,3,15,12
"('55.770664', '37.472791')",1.6737368175230976,0,0,3,5,21,19
"('55.781337', '37.451267')",1.0256962938209266,0,0,2,5,20,17
"('55.773768', '37.469009')",1.3267606956673268,0,0,3,4,21,19
"('55.770375', '37.489859')",0.714638006295402,0,1,2,10,17,25
"('55.785078', '37.464886')",0.11485364586408475,1,1,3,8,17,23
"('55.785078', '37.464886')",0.11485364586408475,1,1,3,8,17,23
"('55.775646', '37.459505')",1.1941173732085362,0,0,3,2,23,16
"('55.775646', '37.459505')",1.1941173732085362,0,0,3,2,23,16
"('55.781337', '37.451267')",1.0256962938209266,0,0,2,5,20,17
"('55.7895917', '37.4757329')",0.6344626507923948,0,2,3,10,16,26
"('55.738728', '37.491521')",0.19788085704333613,1,0,2,1,25,16
"('55.932412', '37.387076')",8.137321787388839,0,0,0,0,3,14
"('55.901697', '37.388313')",4.80208169086673,0,0,0,1,7,12
"('55.894672', '37.390335')",4.021121386392994,0,0,0,1,8,11
"('55.900749', '37.395931')",4.573308155792821,0,0,0,1,8,11
"('55.892718', '37.400557')",3.6382350815351607,0,0,0,1,8,11
"('55.883176', '37.387442')",2.941006566706437,0,0,1,1,9,9
"('55.892718', '37.400557')",3.6382350815351607,0,0,0,1,8,11
"('55.8869013', '37.3890556')",3.2552093400249023,0,0,0,2,8,10
"('55.88972', '37.398985')",3.3346069963393457,0,0,0,1,9,10
"('55.892718', '37.400557')",3.6382350815351607,0,0,0,1,8,11
"('55.73186', '37.40628')",0.5590354039204095,0,2,1,2,7,23
"('55.735245', '37.414238')",0.27287499702878654,1,1,2,1,10,22
"('55.739433', '37.417545')",0.5179773632094812,0,1,2,1,15,18
"('55.740421', '37.39709')",0.20474723126193914,2,0,3,0,9,21
"('55.760414', '37.40652')",2.4772719958978526,0,0,2,3,14,17
"('55.7383822', '37.4025433')",0.28643606411663813,2,0,3,0,10,20
"('55.728819', '37.409451')",0.8408812334025597,0,2,1,2,7,24
"('55.735676', '37.41581')",0.3376923135453124,1,1,2,1,10,22
"('55.7367235', '37.4186826')",0.4976645700299631,1,0,3,0,13,20
"('55.732124', '37.427723')",0.39264857372038114,2,0,3,0,14,20
"('55.742438', '37.429869')",1.1716806673879905,0,0,2,1,19,14
"('55.755738', '37.403324')",1.9203679870247292,0,0,2,1,15,15
"('55.743512', '37.422099')",1.0332351855830892,0,0,2,1,19,14
"('55.761766', '37.40866')",2.663189546631529,0,0,2,3,15,16
"('55.736164', '37.407654')",0.15357580605295457,2,0,3,0,11,19
"('55.738243', '37.418415')",0.5073425121682285,0,1,2,1,15,18
"('55.733208', '37.4052')",0.4526164128065963,2,0,3,0,8,22
"('55.72926', '37.421713')",0.4700867596433891,1,1,2,1,11,22
"('55.737948', '37.416314')",0.37195293590061235,1,0,3,0,13,20
"('55.745351', '37.685674')",0.28464377209277886,1,2,6,14,23,23
"('55.745351', '37.685674')",0.28464377209277886,1,2,6,14,23,23
"('55.743147', '37.683769')",0.14159645890125458,2,1,7,12,25,22
"('55.738971', '37.685512')",0.1399070537568346,2,1,7,9,28,20
"('55.738323', '37.687704')",0.21350245845670413,2,1,7,10,26,22
"('55.740013', '37.68765')",0.2626399927532381,2,1,7,12,25,22
"('55.740013', '37.68765')",0.2626399927532381,2,1,7,12,25,22
"('55.73961', '37.688944')",0.3397521868770379,2,1,7,11,26,21
"('55.742103', '37.68897')",0.4392811322473383,2,1,7,12,25,22
"('55.747966', '37.687102')",0.5554443601612995,0,2,5,15,22,24
"('55.7453', '37.70232')",0.46604621533023116,1,0,8,8,28,16
"('55.743988', '37.686545')",0.29122728039042106,1,2,6,14,23,23
"('55.748356', '37.571545')",1.3413877472887656,0,0,5,6,30,14
"('55.744064', '37.67378')",0.43904284389281184,1,1,7,12,24,23
"('55.635371', '37.671849')",1.2980462691952803,0,0,5,8,12,16
"('55.870445', '37.53747')",1.4188039350500745,0,0,6,1,21,11
"('55.867869', '37.526941')",0.8097042407410131,0,2,4,4,18,14
"('55.8539585', '37.5058702')",0.58679994639676,0,1,3,10,12,22
"('55.843363', '37.489143')",0.9459616615015274,0,1,6,9,13,22
"('55.880945', '37.54118')",0.750103164641391,0,1,5,1,20,12
"('55.78685', '37.614509')",0.528539265009332,0,1,6,13,23,22
"('55.856124', '37.555723')",0.44141105509258954,1,1,3,6,19,14
"('55.857158', '37.627687')",2.1760429120478317,0,0,1,7,17,19
"('55.8738384', '37.5390459')",1.5511992956533875,0,0,6,1,20,12
"('55.866576', '37.532682')",1.1373756469344716,0,0,6,2,20,12
"('55.8715345', '37.5395432')",1.3976094487228023,0,0,6,1,21,11
"('55.869359', '37.527633')",0.9113283217019561,0,1,5,2,20,12
"('55.868748', '37.535475')",1.3507178674290128,0,0,6,1,21,11
"('55.8768038', '37.5354543')",1.3065492514915769,0,0,6,1,20,12
"('55.86798', '37.528046')",0.8795184128369787,0,1,5,3,19,13
"('55.800003', '37.411564')",1.2416507261082819,0,0,1,4,14,15
"('55.817603', '37.395239')",2.2129228440013655,0,0,3,3,14,13
"('55.803231', '37.347476')",3.1184890996376233,0,0,0,1,11,12
"('55.812332', '37.402201')",2.1124824432757214,0,0,3,2,16,11
"('55.806135', '37.421686')",2.165904508333485,0,0,4,5,15,13
"('55.804283', '37.405848')",1.3537807810627605,0,0,2,3,15,12
"('55.803231', '37.347476')",3.1184890996376233,0,0,0,1,11,12
"('55.814988', '37.394098')",2.3581040817851386,0,0,3,3,14,13
"('55.808892', '37.404213')",1.7781359820866802,0,0,3,2,16,11
"('55.806408', '37.395832')",1.4036106114864386,0,0,1,4,14,13
"('55.808852', '37.397099')",1.6802424389964778,0,0,3,2,16,11
"('55.817603', '37.395239')",2.2129228440013655,0,0,3,3,14,13
"('55.803231', '37.347476')",3.1184890996376233,0,0,0,1,11,12
"('55.817603', '37.395239')",2.2129228440013655,0,0,3,3,14,13
"('55.816915', '37.395293')",2.2584087977543694,0,0,3,3,14,13
"('55.67269', '37.620266')",1.0026849915343732,0,0,6,8,16,21
"('55.68057', '37.651512')",0.7777498378900479,0,1,6,9,16,23
"('55.66965', '37.611482')",1.1448378820859486,0,0,7,4,20,17
"('55.66965', '37.611482')",1.1448378820859486,0,0,7,4,20,17
"('55.669518', '37.628882')",0.9586842106700545,0,1,5,7,17,20
"('55.67868', '37.652912')",0.7533305367820051,0,1,6,9,15,24
"('55.68128', '37.646363')",0.6224620199755551,0,2,6,9,16,23
"('55.673519', '37.596435')",1.0445035796069313,0,0,6,6,20,19
"('55.669554', '37.588871')",1.1711053111002347,0,0,6,4,22,16
"('55.673179', '37.597396')",1.0285599292494174,0,0,7,5,21,18
"('55.672935', '37.51761')",0.4076687481565249,1,1,1,4,15,20
"('55.783524', '37.467096')",0.23397351763571192,1,1,3,7,18,22
"('55.78282', '37.473465')",0.5302026150353369,0,1,3,9,16,26
"('55.775211', '37.484478')",0.8872666392683753,0,1,2,9,17,25
"('55.782775', '37.47881')",0.81238057385685,0,1,3,9,16,26
"('55.782972', '37.475701')",0.6337920567507674,0,1,3,9,16,26
"('55.7807015', '37.468725')",0.5620918412299888,0,1,2,9,16,25
"('55.7807015', '37.468725')",0.5620918412299888,0,1,2,9,16,25
"('55.77636', '37.496569')",0.23322694741419867,1,0,4,11,16,26
"('55.7799454', '37.4858997')",0.9947972773485395,0,1,3,9,16,26
"('55.785215', '37.456136')",0.5081965850482179,0,2,1,9,16,21
"('55.786774', '37.46856')",0.08591844652987067,1,1,3,9,16,26
"('55.778674', '37.476258')",0.9808902062414725,0,1,3,8,17,24
"('55.7807015', '37.468725')",0.5620918412299888,0,1,2,9,16,25
"('55.785073', '37.459774')",0.3809973493522655,1,1,2,8,18,19
"('55.793677', '37.455732')",0.45577057773727686,1,1,3,8,17,20
"('55.784267', '37.468452')",0.1886473616805182,1,1,3,8,17,24
"('55.785053', '37.471911')",0.3119311511853918,1,1,3,9,16,26
"('55.781927', '37.46363')",0.4487467909411572,1,1,2,7,18,21
"('55.781927', '37.46363')",0.4487467909411572,1,1,2,7,18,21
"('55.774325', '37.470545')",1.2801955617494445,0,0,3,5,20,20
"('55.780213', '37.471623')",0.6779083061588199,0,1,3,8,17,24
"('55.773201', '37.463484')",1.3952377954922273,0,0,3,3,22,17
"('55.781443', '37.481567')",1.0358570832111929,0,0,4,8,17,25
"('55.7847649', '37.4665621')",0.09390494275825058,1,1,3,7,18,22
"('55.771864', '37.492689')",0.47217058084209407,1,0,3,10,17,25
"('55.781927', '37.46363')",0.4487467909411572,1,1,2,7,18,21
"('55.780846', '37.449147')",1.1385676343000883,0,0,2,4,21,16
"('55.781701', '37.485996')",1.1188851011810121,0,0,4,8,17,25
"('55.78035', '37.450027')",1.1590767088655718,0,0,2,4,21,16
"('55.78115', '37.453594')",0.9410410525343833,0,2,1,7,17,20
"('55.780712', '37.472054')",0.6431432455884709,0,1,3,8,17,24
"('55.672255', '37.577238')",0.4643918890785106,1,1,3,7,17,22
