coords,bus_stations_closest_km,bus_stations_less500m,bus_stations_0.5-1km,bus_stations_1-3km,bus_stations_3-5km,bus_stations_5-10km,bus_stations_10-15km
"('55.632825', '37.744549')",2.246110936921308,0,0,2,0,2,1
"('55.6339225', '37.7472722')",2.361364008089918,0,0,2,0,2,1
"('55.63254', '37.762471')",1.8538271711656402,0,0,2,0,2,1
"('55.633953', '37.761078')",2.021083095395417,0,0,2,0,2,1
"('55.633537', '37.760845')",2.003034703039555,0,0,2,0,2,1
"('55.637333', '37.77095')",1.9149704258569555,0,0,1,1,1,2
"('55.632139', '37.755392')",2.199378455160282,0,0,2,0,2,1
"('55.635157', '37.746624')",2.4992207099243724,0,0,2,0,2,1
"('55.635157', '37.746624')",2.4992207099243724,0,0,2,0,2,1
"('55.636356', '37.747639')",2.632356041055193,0,0,2,0,2,1
"('55.663918', '37.751772')",5.1033514876884585,0,0,0,0,2,1
"('55.69559', '37.604717')",11.27578980121552,0,0,0,0,0,4
"('55.625755', '37.722882')",2.117764274544119,0,0,1,1,1,2
"('55.6201123', '37.7485915')",0.8275056136192561,0,1,1,1,1,2
"('55.679991', '37.68447')",8.472316449131723,0,0,0,0,2,1
"('55.601203', '37.727553')",1.788544051706509,0,0,1,1,1,2
"('55.644008', '37.712542')",4.1166964019774035,0,0,0,1,1,2
"('55.619118', '37.72502')",1.5774046789411171,0,0,1,1,1,2
"('55.6499812', '37.738784')",4.184190153594279,0,0,0,2,0,3
"('55.64665', '37.657637')",6.79766183578435,0,0,0,0,3,0
"('55.652496', '37.745007')",4.227273269603999,0,0,0,2,0,3
"('55.678047', '37.6773')",8.506690415367592,0,0,0,0,2,1
"('55.641854', '37.763827')",2.576763886866003,0,0,1,1,1,2
"('55.639517', '37.755491')",2.7003359360832815,0,0,1,1,1,2
"('55.637714', '37.76347')",2.2147643155879377,0,0,2,0,2,1
"('55.639517', '37.755491')",2.7003359360832815,0,0,1,1,1,2
"('55.6413', '37.767582')",2.4042917606300014,0,0,1,1,1,2
"('55.633658', '37.753928')",2.365826589720974,0,0,2,0,2,1
"('55.629684', '37.745367')",1.8935908040996183,0,0,2,0,2,1
"('55.636824', '37.764995')",2.0773324575692818,0,0,2,0,2,1
"('55.637592', '37.76461')",2.159458354366224,0,0,2,0,2,1
"('55.537801', '37.503971')",7.456558205844718,0,0,0,0,1,1
"('55.659414', '37.759569')",4.448935029605626,0,0,0,1,1,2
"('55.645426', '37.733707')",3.742114483226171,0,0,0,2,0,3
"('55.6482618', '37.7208167')",4.296216363196061,0,0,0,1,1,2
"('55.62235', '37.737614')",1.2359198039543466,0,0,1,1,1,2
"('55.65431', '37.763728')",3.824320970153205,0,0,0,2,0,3
"('55.616661', '37.745322')",0.45774878567396493,1,0,2,0,2,1
"('55.688061', '37.7176547')",8.482996724119618,0,0,0,0,2,2
"('55.618898', '37.719163')",1.9048905322013658,0,0,1,1,1,2
"('55.63636', '37.657097')",6.265573575740785,0,0,0,0,3,1
"('55.635889', '37.76592')",1.9597916696476099,0,0,2,0,2,1
"('55.634237', '37.748601')",2.397669415566464,0,0,2,0,2,1
"('55.60817', '37.72758')",1.3446388561872407,0,0,1,1,1,2
"('55.593726', '37.53826')",1.133996736242506,0,0,1,0,2,1
"('55.592744', '37.668713')",5.43236423140836,0,0,0,0,3,0
"('55.674631', '37.51344')",8.300663909236766,0,0,0,0,2,0
"('55.616676', '37.497063')",4.136203515448841,0,0,0,2,0,2
"('55.889816', '37.663322')",11.501624913092146,0,0,0,0,0,2
"('55.77557', '37.498096')",11.573586625122601,0,0,0,0,0,1
"('55.720956', '37.811016')",10.060727084080721,0,0,0,0,0,3
"('55.67145', '37.766468')",5.606444613264604,0,0,0,0,2,0
"('55.632526', '37.67765')",4.91398812747945,0,0,0,1,2,1
"('55.896161', '37.612811')",8.49384139342934,0,0,0,0,1,0
"('55.88001', '37.59277')",7.025611443944642,0,0,0,0,1,0
"('55.876293', '37.580788')",6.282673369218481,0,0,0,0,1,0
"('55.887276', '37.615047')",8.467952437266003,0,0,0,0,1,1
"('55.900829', '37.589051')",7.210279149099147,0,0,0,0,1,0
"('55.8798634', '37.5972609')",7.306443347082024,0,0,0,0,1,1
"('55.89701', '37.600998')",7.798887942107289,0,0,0,0,1,0
"('55.897686', '37.582394')",6.7032417141952045,0,0,0,0,1,0
"('55.900829', '37.589051')",7.210279149099147,0,0,0,0,1,0
"('55.896171', '37.618498')",8.841228315846953,0,0,0,0,1,1
"('55.902858', '37.574543')",6.452073358270976,0,0,0,0,1,0
"('55.891182', '37.603416')",7.807759812345021,0,0,0,0,1,0
"('55.892092', '37.621902')",8.965113284413864,0,0,0,0,1,1
"('55.898866', '37.625424')",9.330949990708248,0,0,0,0,1,1
"('55.899199', '37.605652')",8.144241218044412,0,0,0,0,1,0
"('55.900547', '37.61407')",8.691791906482495,0,0,0,0,1,0
"('55.90435', '37.58175')",6.931408136913886,0,0,0,0,1,0
"('55.90553', '37.57319')",6.504154967396454,0,0,0,0,1,0
"('55.8798634', '37.5972609')",7.306443347082024,0,0,0,0,1,1
"('55.890007', '37.605481')",7.913958170921238,0,0,0,0,1,0
"('55.898866', '37.625424')",9.330949990708248,0,0,0,0,1,1
"('55.907279', '37.567455')",6.281502618715776,0,0,0,0,1,0
"('55.89237', '37.577418')",6.241799398973005,0,0,0,0,1,0
"('55.881226', '37.583374')",6.441196112074846,0,0,0,0,1,0
"('55.896626', '37.594494')",7.394860363018316,0,0,0,0,1,0
"('55.898866', '37.625424')",9.330949990708248,0,0,0,0,1,1
"('55.887836', '37.615784')",8.520679252526952,0,0,0,0,1,1
"('55.894844', '37.583355')",6.670345117200226,0,0,0,0,1,0
"('55.892006', '37.613826')",8.46518469302478,0,0,0,0,1,1
"('55.89137', '37.58552')",6.71179284170433,0,0,0,0,1,0
"('55.890163', '37.584946')",6.650421856741767,0,0,0,0,1,0
"('55.905357', '37.575756')",6.639145082057359,0,0,0,0,1,0
"('55.898866', '37.625424')",9.330949990708248,0,0,0,0,1,1
"('55.90627', '37.567528')",6.2300985179493145,0,0,0,0,1,0
"('55.900433', '37.608994')",8.3833210311802,0,0,0,0,1,0
"('55.881226', '37.583374')",6.441196112074846,0,0,0,0,1,0
"('55.892844', '37.577606')",6.265919588558495,0,0,0,0,1,0
"('55.883244', '37.59594')",7.237987540512881,0,0,0,0,1,0
"('55.895966', '37.570446')",5.933390423574045,0,0,0,0,1,0
"('55.893808', '37.577376')",6.279126954314562,0,0,0,0,1,0
"('55.894667', '37.590057')",7.0708880830029015,0,0,0,0,1,0
"('55.893713', '37.629421')",9.459009349462894,0,0,0,0,1,1
"('55.886086', '37.592472')",7.049285876409737,0,0,0,0,1,0
"('55.888966', '37.598743')",7.479736636329918,0,0,0,0,1,0
"('55.904367', '37.589069')",7.35288981620994,0,0,0,0,1,0
"('55.843414', '37.566072')",6.665695868772057,0,0,0,0,1,0
"('55.679311', '37.44727')",6.676532071865434,0,0,0,0,1,1
"('55.694454', '37.470581')",8.726451560506801,0,0,0,0,1,1
"('55.698004', '37.474411')",9.181703311648171,0,0,0,0,1,1
"('55.693622', '37.469189')",8.609003153448068,0,0,0,0,1,1
"('55.6988776', '37.4683463')",9.14263126634441,0,0,0,0,1,1
"('55.689918', '37.47024')",8.247959646707832,0,0,0,0,1,1
"('55.692745', '37.453403')",8.221124616886335,0,0,0,0,1,1
"('55.698622', '37.474517')",9.248271228260935,0,0,0,0,1,1
"('55.70595', '37.47959')",10.124264873875964,0,0,0,0,0,2
"('55.699393', '37.468928')",9.208747717853372,0,0,0,0,1,1
"('55.699981', '37.466479')",9.222379388218561,0,0,0,0,1,1
"('55.698622', '37.474517')",9.248271228260935,0,0,0,0,1,1
"('55.696423', '37.47377')",9.003070262859694,0,0,0,0,1,1
"('55.713496', '37.487469')",11.08763878648575,0,0,0,0,0,2
"('55.689035', '37.46997')",8.150398815740237,0,0,0,0,1,1
"('55.699393', '37.468928')",9.208747717853372,0,0,0,0,1,1
"('55.69408', '37.477095')",8.841236376414356,0,0,0,0,1,1
"('55.698004', '37.474411')",9.181703311648171,0,0,0,0,1,1
"('55.702323', '37.463035')",9.408606015397357,0,0,0,0,1,1
"('55.739404', '37.739899')",8.831727541076628,0,0,0,0,1,2
"('55.704327', '37.780437')",9.141189755373068,0,0,0,0,1,2
"('55.856982', '37.637569')",10.133844797958306,0,0,0,0,0,2
"('55.647465', '37.610672')",6.516265495848234,0,0,0,0,2,2
"('55.873541', '37.705095')",9.150502785368197,0,0,0,0,1,1
"('55.663918', '37.751772')",5.1033514876884585,0,0,0,0,2,1
"('55.69559', '37.604717')",11.27578980121552,0,0,0,0,0,4
"('55.880295', '37.496174')",0.9889600413325831,0,1,0,1,0,1
"('55.874567', '37.580077')",6.2507602882781566,0,0,0,0,1,0
"('55.81745', '37.800865')",0.7077983112367268,0,1,0,1,0,1
"('55.865541', '37.653909')",10.956994039460197,0,0,0,0,0,2
"('55.714035', '37.765884')",10.291554981344046,0,0,0,0,0,3
"('55.707491', '37.928632')",13.076221091332913,0,0,0,0,0,2
"('55.722036', '37.787498')",9.948483614850229,0,0,0,0,1,2
"('55.81021', '37.723045')",4.831265902859354,0,0,0,1,0,1
"('55.783524', '37.467096')",10.668783237868945,0,0,0,0,0,1
"('55.728652', '37.68067')",11.851314298787376,0,0,0,0,0,3
"('55.70653', '37.786743')",9.38084604733642,0,0,0,0,1,2
"('55.926605', '37.5402')",6.478243235981026,0,0,0,0,1,0
"('55.738388', '37.7049')",10.06151538090447,0,0,0,0,0,3
"('55.672306', '37.76203')",5.765201976644851,0,0,0,0,2,0
"('55.807101', '37.799328')",0.4486525013317338,1,0,1,0,1,0
"('55.70053', '37.758266')",8.881314272625604,0,0,0,0,2,1
"('55.704874', '37.916936')",12.362983890800727,0,0,0,0,0,3
"('55.518265', '37.572701')",8.999922131762805,0,0,0,0,1,1
"('55.653126', '37.558723')",6.0971749796058825,0,0,0,0,2,2
"('55.500856', '37.522207')",11.048626369902202,0,0,0,0,0,2
"('55.566231', '37.497629')",5.057868575429022,0,0,0,0,2,0
"('55.65675', '37.563213')",6.518705721873188,0,0,0,0,2,2
"('55.661217', '37.52978')",7.158913747390857,0,0,0,0,2,1
"('55.592378', '37.604232')",3.223706916231191,0,0,0,1,1,3
"('55.603141', '37.588656')",2.233172749401197,0,0,1,0,1,3
"('55.587453', '37.597163')",2.9698915306468554,0,0,1,0,2,2
"('55.59687', '37.593704')",2.4948426419721392,0,0,1,0,2,2
"('55.587453', '37.597163')",2.9698915306468554,0,0,1,0,2,2
"('55.5838', '37.591288')",2.8480005828485857,0,0,1,0,1,3
"('55.596457', '37.599822')",2.8828542951717875,0,0,1,0,2,2
"('55.581726', '37.580842')",2.5043543325678015,0,0,1,0,1,3
"('55.584645', '37.603487')",3.464095133805193,0,0,0,1,1,3
"('55.581726', '37.580842')",2.5043543325678015,0,0,1,0,1,3
"('55.582392', '37.58034')",2.428240822960141,0,0,1,0,1,3
"('55.589977', '37.601196')",3.107049119795477,0,0,0,1,1,3
"('55.591259', '37.598339')",2.8932918435798523,0,0,1,0,2,2
"('55.596457', '37.599822')",2.8828542951717875,0,0,1,0,2,2
"('55.591259', '37.598339')",2.8932918435798523,0,0,1,0,2,2
"('55.669518', '37.628882')",9.206871650393936,0,0,0,0,2,2
"('55.582412', '37.578797')",2.361666065012402,0,0,1,0,1,3
"('55.582629', '37.582469')",2.5025918441542476,0,0,1,0,1,3
"('55.590913', '37.594953')",2.700421005406069,0,0,1,0,2,2
"('55.588415', '37.601798')",3.1996189324036193,0,0,0,1,1,3
"('55.581872', '37.579927')",2.4538315838480895,0,0,1,0,1,3
"('55.594055', '37.598114')",2.8093345499060827,0,0,1,0,2,2
"('55.59687', '37.593704')",2.4948426419721392,0,0,1,0,2,2
"('55.587517', '37.610997')",3.7796906946760838,0,0,0,1,1,3
"('55.581726', '37.580842')",2.5043543325678015,0,0,1,0,1,3
"('55.5979409', '37.608826')",3.4425097167794556,0,0,0,1,1,3
"('55.593605', '37.605865')",3.2994754919748197,0,0,0,1,1,3
"('55.597027', '37.588871')",2.189692630918386,0,0,1,0,1,3
"('55.58292', '37.581164')",2.421521101730554,0,0,1,0,1,3
"('55.585321', '37.601169')",3.2997082714826633,0,0,0,1,1,3
"('55.601299', '37.597971')",2.776246052955586,0,0,1,0,2,2
"('55.581578', '37.581606')",2.5489893744875287,0,0,1,0,1,3
"('55.568914', '37.590543')",4.00475948750144,0,0,0,1,0,4
"('55.582418', '37.5814')",2.4719642006428457,0,0,1,0,1,3
"('55.776537', '37.540928')",12.0247389728397,0,0,0,0,0,1
"('55.53399', '37.51512')",7.5857184360859495,0,0,0,0,1,1
"('55.847442', '37.564967')",6.350960307794083,0,0,0,0,1,0
"('55.806287', '37.417994')",8.998649968965326,0,0,0,0,1,0
"('55.642822', '37.60628')",5.932420716552932,0,0,0,0,2,2
"('55.809196', '37.574066')",9.737522609359257,0,0,0,0,1,1
"('55.61117', '37.52794')",2.1814936946026715,0,0,1,0,2,1
"('55.4866118', '36.9185187')",2470.864976939332,0,0,0,0,0,0
"('55.536166', '37.159387')",19.053249851005273,0,0,0,0,0,0
"('55.487709', '36.9149866')",2471.258469573785,0,0,0,0,0,0
"('55.4833037', '36.9148754')",2471.0906884717533,0,0,0,0,0,0
"('55.4999698', '36.9183258')",2471.4263153469155,0,0,0,0,0,0
"('55.545416', '37.154742')",18.82327620784353,0,0,0,0,0,0
"('55.5422995', '37.151866')",19.142779327880454,0,0,0,0,0,0
"('55.545416', '37.154742')",18.82327620784353,0,0,0,0,0,0
"('55.5444083', '37.1538739')",18.922806877236738,0,0,0,0,0,0
"('55.495129', '36.916608')",2471.399465424253,0,0,0,0,0,0
"('55.753007', '37.59303')",14.512791026652359,0,0,0,0,0,1
"('55.748936', '37.595627')",14.577398825517133,0,0,0,0,0,1
"('55.746243', '37.600711')",14.445375543294288,0,0,0,0,0,1
"('55.7261873', '37.5635277')",14.236995892231176,0,0,0,0,0,2
"('55.762145', '37.606227')",13.3277951948465,0,0,0,0,0,1
"('55.748376', '37.599256')",14.407608662111297,0,0,0,0,0,1
"('55.747363', '37.594486')",14.724286040007856,0,0,0,0,0,1
"('55.753058', '37.58579')",14.918335656809154,0,0,0,0,0,1
"('55.748939', '37.599247')",14.377741547161822,0,0,0,0,0,1
"('55.748936', '37.595627')",14.577398825517133,0,0,0,0,0,1
"('55.747267', '37.593381')",14.790221694192066,0,0,0,0,0,1
"('55.75092', '37.593695')",14.581079956587116,0,0,0,0,0,1
"('55.747363', '37.594486')",14.724286040007856,0,0,0,0,0,1
"('55.753058', '37.58579')",14.918335656809154,0,0,0,0,0,1
"('55.753197', '37.584145')",15.004747466164291,0,0,0,0,0,0
"('55.753129', '37.589096')",14.728180554263401,0,0,0,0,0,1
"('55.749871', '37.59356')",14.642773093631313,0,0,0,0,0,1
"('55.750084', '37.584955')",15.111980766440663,0,0,0,0,0,0
"('55.747936', '37.599058')",14.442332391379813,0,0,0,0,0,1
"('55.599153', '37.365811')",4.284558645170152,0,0,0,1,0,2
"('55.599819', '37.35636')",4.74816272164039,0,0,0,1,0,2
"('55.6178', '37.264445')",9.910381189675519,0,0,0,0,1,0
"('55.491177', '37.311867')",2432.266552406624,0,0,0,0,0,0
"('55.621374', '37.30574')",7.301431881288042,0,0,0,0,1,0
"('55.598817', '37.360196')",4.599647394058177,0,0,0,1,0,2
"('55.626101', '37.311274')",6.974373823640596,0,0,0,0,1,0
"('55.626101', '37.311274')",6.974373823640596,0,0,0,0,1,0
"('55.6238395', '37.3049863')",7.354857240414537,0,0,0,0,1,0
"('55.623697', '37.30539')",7.328821427386754,0,0,0,0,1,0
"('55.626082', '37.310203')",7.04146849853749,0,0,0,0,1,0
"('55.599396', '37.202255')",14.034967086909633,0,0,0,0,0,1
"('55.624261', '37.309585')",7.067523574313863,0,0,0,0,1,0
"('55.491177', '37.311867')",2432.266552406624,0,0,0,0,0,0
"('55.489014', '37.312576')",2432.1081150278987,0,0,0,0,0,0
"('55.624967', '37.30654')",7.263271282253456,0,0,0,0,1,0
"('55.601416', '37.363466')",4.27191027046851,0,0,0,1,0,2
"('55.860337', '37.667061')",9.975640240999384,0,0,0,0,1,1
"('55.604712', '37.240253')",11.574683833937392,0,0,0,0,0,1
"('55.616554', '37.264642')",9.904288449546442,0,0,0,0,1,0
"('55.603212', '37.358372')",4.4572917005791695,0,0,0,1,0,2
"('55.612263', '37.306055')",7.348865884272823,0,0,0,0,1,0
"('55.6222077', '37.3069577')",7.2255954547212875,0,0,0,0,1,0
"('55.4488835', '37.2497875')",2436.6476061278404,0,0,0,0,0,0
"('55.609097', '37.305515')",7.438174054462032,0,0,0,0,1,0
"('55.8608539', '37.6672562')",9.997146877056243,0,0,0,0,1,1
"('55.601956', '37.359989')",4.432057295806667,0,0,0,1,0,2
"('55.588973', '37.166081')",16.499653993920752,0,0,0,0,0,0
"('55.61408', '37.301067')",7.636840838537816,0,0,0,0,1,0
"('55.605093', '37.366394')",3.911614401105778,0,0,0,1,0,2
"('55.60477', '37.36249')",4.147725186060906,0,0,0,1,0,2
"('55.588973', '37.166081')",16.499653993920752,0,0,0,0,0,0
"('55.587345', '37.165618')",16.568663802620797,0,0,0,0,0,0
"('55.587969', '37.167962')",16.408923942880048,0,0,0,0,0,0
"('55.860337', '37.667061')",9.975640240999384,0,0,0,0,1,1
"('55.86071', '37.670967')",9.79540152412375,0,0,0,0,1,1
"('55.593527', '37.364463')",4.735040735036069,0,0,0,1,0,2
"('55.588973', '37.166081')",16.499653993920752,0,0,0,0,0,0
"('55.602861', '37.35769')",4.513253903596391,0,0,0,1,0,2
"('55.56925', '37.286426')",10.296021749022513,0,0,0,0,0,1
"('55.604387', '37.369907')",3.7544044858225147,0,0,0,1,0,2
"('55.5525815', '37.334048')",9.419746079207558,0,0,0,0,1,1
"('55.601788', '37.374353')",3.675628163336947,0,0,0,1,0,2
"('55.644521', '37.339885')",5.770227922688171,0,0,0,0,1,1
"('55.798473', '37.53276')",9.549331482963126,0,0,0,0,1,0
"('55.792832', '37.51414')",9.827486821941344,0,0,0,0,1,0
"('55.812595', '37.53138')",8.055364169557363,0,0,0,0,1,0
"('55.812595', '37.53138')",8.055364169557363,0,0,0,0,1,0
"('55.812595', '37.53138')",8.055364169557363,0,0,0,0,1,0
"('55.799345', '37.523968')",9.281990108477924,0,0,0,0,1,0
"('55.8108538', '37.5331014')",8.27612487324765,0,0,0,0,1,0
"('55.80822', '37.532008')",8.519829482991547,0,0,0,0,1,0
"('55.793864', '37.541001')",10.213115477079198,0,0,0,0,0,1
"('55.805746', '37.557385')",9.475746547784173,0,0,0,0,1,0
"('55.804901', '37.509289')",8.449773694986977,0,0,0,0,1,0
"('55.808144', '37.539527')",8.716701927179196,0,0,0,0,1,0
"('55.812595', '37.53138')",8.055364169557363,0,0,0,0,1,0
"('55.808758', '37.53307')",8.489977420083596,0,0,0,0,1,0
"('55.806454', '37.521873')",8.48738602271098,0,0,0,0,1,0
"('55.806362', '37.52286')",8.516192669398135,0,0,0,0,1,0
"('55.809147', '37.533436')",8.45902102020738,0,0,0,0,1,0
"('55.794606', '37.542816')",10.17948453179692,0,0,0,0,0,1
"('55.811128', '37.514688')",7.859055311297413,0,0,0,0,1,0
"('55.808758', '37.53307')",8.489977420083596,0,0,0,0,1,0
"('55.811128', '37.514688')",7.859055311297413,0,0,0,0,1,0
"('55.79935', '37.518166')",9.181450130081684,0,0,0,0,1,0
"('55.793622', '37.545086')",10.335603564899422,0,0,0,0,0,1
"('55.798961', '37.537092')",9.595188781971768,0,0,0,0,1,0
"('55.80278', '37.536285')",9.181971570235316,0,0,0,0,1,0
"('55.797751', '37.532466')",9.618652976358046,0,0,0,0,1,0
"('55.798136', '37.545276')",9.879854078622598,0,0,0,0,1,0
"('55.8054', '37.538773')",8.975071846377597,0,0,0,0,1,0
"('55.801186', '37.50938')",8.855501612020323,0,0,0,0,1,0
"('55.806736', '37.54014')",8.875044404136647,0,0,0,0,1,0
"('55.804956', '37.512344')",8.486688693825736,0,0,0,0,1,0
"('55.802204', '37.53941')",9.31708698694445,0,0,0,0,1,0
"('55.803894', '37.532986')",8.98977640078631,0,0,0,0,1,0
"('55.81081', '37.53465')",8.319656654271617,0,0,0,0,1,0
"('55.793186', '37.526968')",9.992782377373091,0,0,0,0,1,0
"('55.807127', '37.515901')",8.308549132669674,0,0,0,0,1,0
"('55.798363', '37.546435')",9.886915216732543,0,0,0,0,1,0
"('55.797943', '37.546993')",9.94402138058996,0,0,0,0,1,0
"('55.809303', '37.53296')",8.431380579501385,0,0,0,0,1,0
"('55.79422', '37.51759')",9.725920126657435,0,0,0,0,1,0
"('55.8038226', '37.5305733')",8.943074741209609,0,0,0,0,1,0
"('55.808144', '37.539527')",8.716701927179196,0,0,0,0,1,0
"('55.806105', '37.515569')",8.41282698774209,0,0,0,0,1,0
"('55.792832', '37.51414')",9.827486821941344,0,0,0,0,1,0
"('55.797837', '37.543066')",9.854357023054815,0,0,0,0,1,0
"('55.793864', '37.541001')",10.213115477079198,0,0,0,0,0,1
"('55.800843', '37.515703')",8.981787510758817,0,0,0,0,1,0
"('55.793864', '37.541001')",10.213115477079198,0,0,0,0,0,1
"('55.798136', '37.545276')",9.879854078622598,0,0,0,0,1,0
"('55.78571', '37.52138')",10.702768670656871,0,0,0,0,0,1
"('55.811295', '37.561787')",9.100269163516753,0,0,0,0,1,1
"('55.885963', '37.67846')",11.291460950640316,0,0,0,0,0,2
"('55.886248', '37.646099')",10.392613476673432,0,0,0,0,0,2
"('55.881207', '37.65417')",10.870108329069584,0,0,0,0,0,2
"('55.87685', '37.646893')",10.415472388790523,0,0,0,0,0,2
"('55.88158', '37.634827')",9.660922464269557,0,0,0,0,1,1
"('55.881757', '37.694953')",10.258769157281003,0,0,0,0,0,2
"('55.86602', '37.650253')",10.722937282379334,0,0,0,0,0,2
"('55.867314', '37.671624')",10.194929407735204,0,0,0,0,0,2
"('55.875657', '37.644432')",10.265667353751327,0,0,0,0,0,2
"('55.893046', '37.660305')",11.357147660646193,0,0,0,0,0,2
"('55.885812', '37.699346')",10.440120878180736,0,0,0,0,0,2
"('55.856184', '37.659254')",10.151859427340902,0,0,0,0,0,2
"('55.87851', '37.717728')",9.10676084519731,0,0,0,0,1,1
"('55.876274', '37.650253')",10.627464270476585,0,0,0,0,0,2
"('55.878864', '37.639752')",9.965410476809883,0,0,0,0,1,1
"('55.87685', '37.646893')",10.415472388790523,0,0,0,0,0,2
"('55.868693', '37.656011')",11.04477585118401,0,0,0,0,0,2
"('55.88158', '37.634827')",9.660922464269557,0,0,0,0,1,1
"('55.890347', '37.66663')",11.713650570956029,0,0,0,0,0,2
"('55.882145', '37.657394')",11.074462460085371,0,0,0,0,0,2
"('55.867622', '37.686743')",9.487710627641102,0,0,0,0,1,1
"('55.877693', '37.677643')",10.667318233587185,0,0,0,0,0,2
"('55.8522635', '37.6602582')",9.88789879482056,0,0,0,0,1,1
"('55.86752', '37.633034')",9.632216936518892,0,0,0,0,1,1
"('55.87517', '37.698906')",9.541972974331811,0,0,0,0,1,1
"('55.886625', '37.703972')",10.341014628824684,0,0,0,0,0,2
"('55.886625', '37.703972')",10.341014628824684,0,0,0,0,0,2
"('55.87024', '37.64314')",10.225697911911075,0,0,0,0,0,2
