coords,eco_boiler_closest_km,eco_boiler_less500m,eco_boiler_0.5-1km,eco_boiler_1-3km,eco_boiler_3-5km,eco_boiler_5-10km,eco_boiler_10-15km
"('55.613336', '37.701008')",3.120904208704376,0,0,0,1,0,1
"('55.610645', '37.75535')",6.558070501400474,0,0,0,0,1,1
"('55.616051', '37.753901')",6.435698610192906,0,0,0,0,1,1
"('55.610157', '37.74793')",6.098791842478546,0,0,0,0,1,1
"('55.622243', '37.733635')",5.199985763483915,0,0,0,0,1,1
"('55.610112', '37.742456')",5.7567899029530425,0,0,0,0,1,1
"('55.615578', '37.722756')",4.474010262267471,0,0,0,1,0,2
"('55.618689', '37.745034')",5.882541518642191,0,0,0,0,1,1
"('55.607941', '37.752374')",6.408613627109861,0,0,0,0,1,1
"('55.597475', '37.720753')",4.828619539041434,0,0,0,1,0,1
"('55.614582', '37.746517')",5.9736675648957425,0,0,0,0,1,1
"('55.604727', '37.715803')",4.2376444397734465,0,0,0,1,0,1
"('55.610901', '37.71274')",3.889719908529554,0,0,0,1,0,1
"('55.765463', '37.559847')",1.1610979111858046,0,0,1,0,2,0
"('55.757288', '37.55681')",2.02312721564436,0,0,1,0,2,0
"('55.7656358', '37.5670872')",0.9082453773091922,0,1,0,1,1,1
"('55.767722', '37.565964')",0.7290830934135922,0,1,0,1,1,1
"('55.76154', '37.554214')",1.7227596880222955,0,0,1,0,2,0
"('55.7673304', '37.5727194')",0.6656029027366044,0,1,0,1,1,1
"('55.766329', '37.557861')",1.1814536936823816,0,0,1,0,2,0
"('55.753311', '37.580661')",2.289786480060518,0,0,1,0,2,0
"('55.76018', '37.554897')",1.8146875628642367,0,0,1,0,2,0
"('55.76246', '37.567554')",1.239241413511019,0,0,1,0,2,0
"('55.758316', '37.557843')",1.8916116706812787,0,0,1,0,2,0
"('55.7602553', '37.5648602')",1.520694083746457,0,0,1,0,2,0
"('55.761381', '37.570186')",1.3318918241306956,0,0,1,0,2,0
"('55.763984', '37.567482')",1.0759303792161659,0,0,1,0,2,0
"('55.789922', '37.677885')",6.893191939189505,0,0,0,0,1,2
"('55.7812', '37.670967')",6.268714288466755,0,0,0,0,1,2
"('55.7889', '37.669369')",6.348099818631922,0,0,0,0,1,2
"('55.785286', '37.67969')",6.884325861958667,0,0,0,0,1,2
"('55.791206', '37.6723')",6.597998444319104,0,0,0,0,1,2
"('55.791106', '37.681083')",7.12215172193299,0,0,0,0,1,2
"('55.791098', '37.675892')",6.809673522886538,0,0,0,0,1,2
"('55.783266', '37.675738')",6.599867139644057,0,0,0,0,1,2
"('55.79289', '37.682873')",7.286914179313274,0,0,0,0,1,2
"('55.78774', '37.673096')",6.540480205777932,0,0,0,0,1,2
"('55.78', '37.69993')",8.058868269480518,0,0,0,0,1,2
"('55.764425', '37.65214')",5.122459134512222,0,0,0,0,1,2
"('55.759881', '37.642159')",4.646741197066076,0,0,0,1,0,3
"('55.763355', '37.646793')",4.819613601067738,0,0,0,1,0,3
"('55.766511', '37.648295')",4.844142437350218,0,0,0,1,0,3
"('55.764764', '37.65116')",5.054867547134236,0,0,0,0,1,2
"('55.7651089', '37.6555295')",5.317738267673237,0,0,0,0,1,2
"('55.761923', '37.649633')",5.031103453454957,0,0,0,0,1,2
"('55.762505', '37.649651')",5.0162471612067385,0,0,0,0,1,2
"('55.765949', '37.654224')",5.221507153659225,0,0,0,0,1,2
"('55.764101', '37.66044')",5.640982008162975,0,0,0,0,1,2
"('55.761558', '37.647298')",4.9001049284953195,0,0,0,1,0,3
"('55.81244', '37.532196')",5.024441594111932,0,0,0,0,2,0
"('55.8098133', '37.5337395')",4.723035392940671,0,0,0,1,1,1
"('55.803833', '37.526123')",4.456747136835656,0,0,0,1,1,1
"('55.799932', '37.491907')",5.8376814262264025,0,0,0,0,2,0
"('55.795226', '37.515263')",4.319520082728958,0,0,0,1,1,1
"('55.808674', '37.531666')",4.68338450025233,0,0,0,1,1,1
"('55.805817', '37.5289')",4.520990425144712,0,0,0,1,1,1
"('55.805002', '37.526618')",4.537211969308955,0,0,0,1,1,1
"('55.81152', '37.52616')",5.138054191998125,0,0,0,0,2,0
"('55.808178', '37.5327')",4.601924056147615,0,0,0,1,1,1
"('55.588649', '37.604448')",4.289294557621899,0,0,0,1,0,1
"('55.603303', '37.622073')",2.3679580888736576,0,0,1,0,1,0
"('55.59546', '37.615542')",3.2580413724216406,0,0,0,1,0,1
"('55.60078', '37.606136')",3.3569624700346488,0,0,0,1,0,1
"('55.59224', '37.598447')",4.30013581754178,0,0,0,1,0,1
"('55.599423', '37.605167')",3.4886457481115443,0,0,0,1,0,1
"('55.590267', '37.595869')",4.564779717492145,0,0,0,1,0,1
"('55.601549', '37.620896')",2.548609781210462,0,0,1,0,1,0
"('55.598039', '37.586733')",4.576955658766925,0,0,0,1,0,1
"('55.599138', '37.584137')",4.672506872444471,0,0,0,1,0,1
"('55.59137', '37.652634')",2.780343308194041,0,0,1,0,1,0
"('55.740289', '37.658796')",6.56978726264085,0,0,0,0,1,3
"('55.735824', '37.653469')",6.598125253047312,0,0,0,0,1,3
"('55.718557', '37.647908')",7.735306701255037,0,0,0,0,1,3
"('55.739073', '37.669091')",7.185702499396992,0,0,0,0,1,3
"('55.711767', '37.643345')",8.1839307634528,0,0,0,0,1,3
"('55.738176', '37.653173')",6.420867611266556,0,0,0,0,1,3
"('55.733827', '37.653604')",6.747445947745728,0,0,0,0,1,3
"('55.73581', '37.65939')",6.891089726890036,0,0,0,0,1,3
"('55.7116', '37.640327')",8.097559115397878,0,0,0,0,1,3
"('55.721264', '37.653873')",7.7433542990459925,0,0,0,0,1,3
"('55.737248', '37.675172')",7.61733327690287,0,0,0,0,1,3
"('55.710332', '37.643129')",8.31087761122481,0,0,0,0,1,3
"('55.731262', '37.666036')",7.531584295468283,0,0,0,0,1,3
"('55.727384', '37.652382')",7.181341694692641,0,0,0,0,1,3
"('55.73644', '37.673546')",7.579138877522618,0,0,0,0,1,3
"('55.73348', '37.660126')",7.08735539111679,0,0,0,0,1,3
"('55.73889', '37.66663')",7.0662142508464285,0,0,0,0,1,3
"('55.740304', '37.662264')",6.750458699802081,0,0,0,0,1,3
"('55.7226109', '37.6458793')",7.303241247857926,0,0,0,0,1,3
"('55.749588', '37.589745')",2.8637123595667116,0,0,1,0,2,0
"('55.7415784', '37.5864977')",3.645973462764385,0,0,0,1,1,2
"('55.74224', '37.585035')",3.552492807175675,0,0,0,1,1,2
"('55.736458', '37.599678')",4.453105632084671,0,0,0,1,1,2
"('55.7385165', '37.588639')",4.009865832277163,0,0,0,1,1,2
"('55.739554', '37.597414')",4.080237335175595,0,0,0,1,1,2
"('55.760414', '37.40652')",4.912962781548735,0,0,0,1,0,2
"('55.745083', '37.40912')",4.254886106046083,0,0,0,1,0,2
"('55.747566', '37.407645')",4.387407467237069,0,0,0,1,0,2
"('55.757009', '37.411472')",4.469245567757998,0,0,0,1,0,2
"('55.763209', '37.410583')",4.8409945447723475,0,0,0,1,0,2
"('55.754289', '37.409352')",4.478923359348226,0,0,0,1,0,2
"('55.765789', '37.4098294')",5.0357573442531525,0,0,0,0,1,1
"('55.765635', '37.405471')",5.255967950815161,0,0,0,0,1,1
"('55.755642', '37.40946')",4.526193752049586,0,0,0,1,0,2
"('55.761796', '37.410026')",4.791378533312195,0,0,0,1,0,2
"('55.770056', '37.410879')",5.263603899180894,0,0,0,0,1,1
"('55.750368', '37.413601')",4.091754560891461,0,0,0,1,0,2
"('55.745787', '37.426303')",3.199156147651626,0,0,0,1,1,1
"('55.743573', '37.396515')",5.027933235975422,0,0,0,0,1,1
"('55.727116', '37.457745')",1.9002384979429003,0,0,1,0,2,0
"('55.7355823', '37.4076525')",4.352987111068211,0,0,0,1,0,2
"('55.7225556', '37.4288862')",3.5948230300322455,0,0,0,1,0,2
"('55.801197', '37.3978')",8.361373995023133,0,0,0,0,1,1
"('55.71104', '37.39654')",5.99763954543633,0,0,0,0,1,1
"('55.731693', '37.45389')",1.7237230614134307,0,0,1,0,2,0
"('55.736615', '37.466009')",0.7858966614305846,0,1,0,1,1,1
"('55.756336', '37.406908')",4.703664657044601,0,0,0,1,0,2
"('55.740223', '37.475109')",0.0885341504527049,1,0,1,0,2,0
"('55.772416', '37.473024')",3.553495390077855,0,0,0,1,1,1
"('55.809925', '37.412487')",8.702404614849698,0,0,0,0,1,1
"('55.736855', '37.408714')",4.270799289449753,0,0,0,1,0,2
"('55.755325', '37.40681')",4.668602136404257,0,0,0,1,0,2
"('55.732986', '37.425405')",3.311664663024394,0,0,0,1,0,2
"('55.760545', '37.410969')",4.672097557744996,0,0,0,1,0,2
"('55.743512', '37.422099')",3.4256773664808677,0,0,0,1,1,1
"('55.7417592', '37.4025916')",4.637086029580509,0,0,0,1,0,2
"('55.760302', '37.419197')",4.210806415908316,0,0,0,1,1,1
"('55.7874823', '37.3596301')",9.000819312053208,0,0,0,0,1,1
"('55.755003', '37.405435')",4.737238664868722,0,0,0,1,0,2
"('55.769955', '37.41777')",4.9254265176224,0,0,0,1,1,1
"('55.741323', '37.417733')",3.6851426150206175,0,0,0,1,0,2
"('55.770897', '37.37809')",7.035784766398474,0,0,0,0,1,1
"('55.746122', '37.405094')",4.520406273148758,0,0,0,1,0,2
"('55.7602', '37.416477')",4.35167736814169,0,0,0,1,1,1
"('55.7505', '37.405155')",4.608606944483833,0,0,0,1,0,2
"('55.741946', '37.411912')",4.0526907009703885,0,0,0,1,0,2
"('55.744308', '37.419521')",3.596059039649201,0,0,0,1,0,2
"('55.767616', '37.41175')",5.054596225370998,0,0,0,0,1,1
"('55.75896', '37.419476')",4.119606386010403,0,0,0,1,1,1
"('55.756786', '37.418362')",4.067364392195138,0,0,0,1,1,1
"('55.739544', '37.415047')",3.8545940611545397,0,0,0,1,0,2
"('55.7414918', '37.4195197')",3.5734428660172366,0,0,0,1,0,2
"('55.743461', '37.395563')",5.086793286338842,0,0,0,0,1,1
"('55.74388', '37.413673')",3.9563778767700613,0,0,0,1,0,2
"('55.678118', '37.603514')",7.519264677595674,0,0,0,0,1,2
"('55.686985', '37.589733')",8.781547284688665,0,0,0,0,3,0
"('55.678074', '37.59825')",7.654764326328394,0,0,0,0,1,2
"('55.7040368', '37.6132897')",8.134529427988726,0,0,0,0,2,1
"('55.682108', '37.594135')",8.172074448226994,0,0,0,0,2,1
"('55.7038995', '37.6133851')",8.150929803253378,0,0,0,0,2,1
"('55.6897837', '37.5926883')",8.983040196966165,0,0,0,0,3,0
"('55.676189', '37.599453')",7.433056201880047,0,0,0,0,1,2
"('55.675666', '37.592797')",7.577201825335889,0,0,0,0,1,2
"('55.680889', '37.595932')",8.000367007613676,0,0,0,0,1,2
"('55.68331', '37.588593')",8.450656890800438,0,0,0,0,2,1
"('55.678138', '37.594953')",7.754692335560512,0,0,0,0,1,2
"('55.6852941', '37.5919965')",8.549710567983256,0,0,0,0,3,0
"('55.681407', '37.584137')",8.40296387371431,0,0,0,0,2,1
"('55.679925', '37.598573')",7.831584678223901,0,0,0,0,1,2
"('55.765113', '37.615237')",2.8591696262511666,0,0,1,0,2,0
"('55.768861', '37.616333')",2.822297366188649,0,0,1,0,2,0
"('55.761674', '37.651035')",5.12326451039078,0,0,0,0,1,2
"('55.766491', '37.622333')",3.245120765226499,0,0,0,1,1,1
"('55.737542', '37.641135')",5.8870707826105875,0,0,0,0,1,3
"('55.76002', '37.64115')",4.581790850859128,0,0,0,1,0,3
"('55.716281', '37.769458')",5.784002964959314,0,0,0,0,1,2
"('55.706293', '37.771544')",5.791658085105393,0,0,0,0,1,2
"('55.7016731', '37.810541')",3.6624759967761347,0,0,0,1,0,2
"('55.713025', '37.751367')",6.9384785985375395,0,0,0,0,1,2
"('55.70913', '37.789375')",4.629202628405208,0,0,0,1,0,2
"('55.707339', '37.785656')",4.901226299804921,0,0,0,1,0,2
"('55.708694', '37.791378')",4.516571886728265,0,0,0,1,0,2
"('55.721779', '37.73757')",7.798960856710585,0,0,0,0,1,2
"('55.712558', '37.741172')",7.581378897864313,0,0,0,0,1,2
"('55.697549', '37.753901')",7.12257608950049,0,0,0,0,1,2
"('55.711022', '37.774825')",5.495012684512288,0,0,0,0,1,2
"('55.71302', '37.77447')",5.491589204867157,0,0,0,0,1,2
"('55.710236', '37.78581')",4.826034388497134,0,0,0,1,0,2
"('55.707554', '37.791225')",4.55570542439692,0,0,0,1,0,2
"('55.700836', '37.791954')",4.7538097508222785,0,0,0,1,0,2
"('55.7013325', '37.8085481')",3.790499051746675,0,0,0,1,0,2
"('55.703048', '37.752652')",7.030282053467837,0,0,0,0,1,2
"('55.719551', '37.733796')",8.025645986631615,0,0,0,0,1,2
"('55.7155', '37.734074')",8.009469752295832,0,0,0,0,1,2
"('55.682864', '37.854225')",3.901207297425534,0,0,0,1,0,2
"('55.7131028', '37.9460569')",5.34135389844808,0,0,0,0,1,0
"('55.69585', '37.745377')",7.6908785026241535,0,0,0,0,1,2
"('55.759068', '37.804413')",5.838502818054354,0,0,0,0,1,1
"('55.720626', '37.736393')",7.8664922169716425,0,0,0,0,1,2
"('55.713826', '37.750712')",6.973427340075909,0,0,0,0,1,2
"('55.716671', '37.751071')",6.938383493358259,0,0,0,0,1,2
"('55.704727', '37.745304')",7.4418002437292134,0,0,0,0,1,2
"('55.709703', '37.773442')",5.602602518452639,0,0,0,0,1,2
"('55.727455', '37.45036')",2.1911939036853374,0,0,1,0,2,0
"('55.718816', '37.426186')",3.9758262253490217,0,0,0,1,0,2
"('55.7003333', '37.3947427')",6.810319555852499,0,0,0,0,1,1
"('55.7226001', '37.4354938')",3.2553829257008142,0,0,0,1,0,2
"('55.7100596', '37.3993136')",5.914660252876668,0,0,0,0,1,1
"('55.716174', '37.441413')",3.4926036753987484,0,0,0,1,0,2
"('55.712832', '37.398123')",5.806107877326056,0,0,0,0,1,1
"('55.7234715', '37.433165')",3.315425136671098,0,0,0,1,0,2
"('55.718032', '37.496631')",2.8117993786050137,0,0,1,0,2,1
"('55.72001', '37.442623')",3.1197973790962883,0,0,0,1,0,2
"('55.718147', '37.424749')",4.0928200743595164,0,0,0,1,0,2
"('55.73111', '37.452678')",1.8233409004893584,0,0,1,0,2,0
"('55.720489', '37.450987')",2.745646369150878,0,0,1,0,2,0
"('55.734207', '37.454465')",1.5479821094324033,0,0,1,0,2,0
"('55.717281', '37.414025')",4.697647880330374,0,0,0,1,0,2
"('55.72124', '37.426556')",3.79826917132512,0,0,0,1,0,2
"('55.728124', '37.452067')",2.061639331229509,0,0,1,0,2,0
"('55.73701', '37.435178')",2.6185181171983296,0,0,1,0,2,0
"('55.729554', '37.43446')",2.9048350772531752,0,0,1,0,2,0
"('55.726244', '37.467536')",1.687723778183802,0,0,1,0,2,0
"('55.723967', '37.437173')",3.079127861607615,0,0,0,1,0,2
"('55.7211809', '37.4297068')",3.640728818497582,0,0,0,1,0,2
"('55.725555', '37.463825')",1.847280271694736,0,0,1,0,2,0
"('55.724271', '37.44691')",2.591753205830427,0,0,1,0,2,0
"('55.724754', '37.434647')",3.157849553107567,0,0,0,1,0,2
"('55.724007', '37.45476')",2.2893708794475707,0,0,1,0,2,0
"('55.721949', '37.426977')",3.732085768182807,0,0,0,1,0,2
"('55.722588', '37.452103')",2.51593751922441,0,0,1,0,2,0
"('55.724165', '37.47624')",1.8249480333919814,0,0,1,0,2,0
"('55.7140074', '37.4342459')",3.9684263146375716,0,0,0,1,0,2
"('55.735657', '37.432537')",2.808004820192782,0,0,1,0,2,0
"('55.7207169', '37.4588989')",2.4670509030419034,0,0,1,0,2,0
"('55.7068658', '37.3981247')",6.185101633914326,0,0,0,0,1,1
"('55.728576', '37.434325')",2.960000552299129,0,0,1,0,2,0
"('55.719318', '37.445779')",3.047896149630713,0,0,0,1,1,1
"('55.7181046', '37.3990861')",5.462308539009253,0,0,0,0,1,1
"('55.722421', '37.425468')",3.782981864428466,0,0,0,1,0,2
"('55.7573', '37.65146')",5.292765591036365,0,0,0,0,1,2
"('55.759755', '37.655023')",5.421451478528705,0,0,0,0,1,2
"('55.7642819', '37.6599564')",5.607483067107393,0,0,0,0,1,2
"('55.752911', '37.655688')",5.7194266808549505,0,0,0,0,1,2
"('55.761305', '37.65629')",5.452984209345094,0,0,0,0,1,2
"('55.7533075', '37.6688339')",6.469810051105995,0,0,0,0,1,2
"('55.755353', '37.668615')",6.381842205447544,0,0,0,0,1,2
"('55.7642852', '37.659961')",5.607701142216203,0,0,0,0,1,2
"('55.751903', '37.664069')",6.247834808335921,0,0,0,0,1,2
"('55.763032', '37.657808')",5.502168094990494,0,0,0,0,1,2
"('55.759957', '37.656901')",5.528679845254802,0,0,0,0,1,2
"('55.644882', '37.702679')",4.514859432170311,0,0,0,1,0,2
"('55.650866', '37.71512')",5.540757318828414,0,0,0,0,1,1
"('55.645121', '37.718911')",5.306275071798436,0,0,0,0,1,1
"('55.644196', '37.722794')",5.443913943794894,0,0,0,0,1,1
"('55.646015', '37.722999')",5.572094844878185,0,0,0,0,1,1
"('55.645866', '37.716206')",5.2232727799995455,0,0,0,0,1,1
"('55.64761', '37.720223')",5.5420268695616866,0,0,0,0,1,1
"('55.7567884', '37.780454')",6.698051643328319,0,0,0,0,1,1
"('55.74833', '37.797054')",5.293962525020171,0,0,0,0,1,1
"('55.75141', '37.78573')",6.061851536424005,0,0,0,0,1,1
"('55.75918', '37.796986')",6.145243135330777,0,0,0,0,1,1
"('55.744476', '37.79976')",4.892337576721695,0,0,0,1,0,2
"('55.74419', '37.803318')",4.697133006446985,0,0,0,1,0,2
"('55.739878', '37.778847')",5.749401963798833,0,0,0,0,1,1
"('55.760727', '37.776592')",7.1694595969984745,0,0,0,0,1,1
"('55.740973', '37.78253')",5.596811207847466,0,0,0,0,1,1
"('55.763126', '37.78561')",6.950842381712761,0,0,0,0,1,1
"('55.748113', '37.796445')",5.307804769894593,0,0,0,0,1,1
"('55.77836', '37.83774')",6.919798031896219,0,0,0,0,1,0
"('55.758114', '37.776008')",7.006462528339746,0,0,0,0,1,1
"('55.7438104', '37.8026969')",4.701268974258309,0,0,0,1,0,2
"('55.757885', '37.787785')",6.439537036433458,0,0,0,0,1,1
"('55.748138', '37.785108')",5.875083185986328,0,0,0,0,1,1
"('55.7471445', '37.8269653')",3.9329279249197437,0,0,0,1,0,1
"('55.756356', '37.777931')",6.788595767618211,0,0,0,0,1,1
"('55.746845', '37.826855')",3.908997076862144,0,0,0,1,0,1
"('55.75748', '37.77315')",7.100676253751286,0,0,0,0,1,1
"('55.746292', '37.79104')",5.45244238346681,0,0,0,0,1,1
"('55.74352', '37.799213')",4.855801959471253,0,0,0,1,0,2
"('55.7584029', '37.795835')",6.12885051196671,0,0,0,0,1,1
"('55.75805', '37.791206')",6.299978416202958,0,0,0,0,1,1
"('55.75017', '37.794758')",5.5366060064226055,0,0,0,0,1,1
"('55.740993', '37.823314')",3.5339475119141803,0,0,0,1,0,1
"('55.74661', '37.796616')",5.1941541006184195,0,0,0,0,1,1
"('55.762642', '37.836447')",5.248224438481104,0,0,0,0,1,0
"('55.7406452', '37.5232682')",2.944500623061823,0,0,1,1,1,1
"('55.741399', '37.522099')",2.872552467692814,0,0,1,1,1,1
"('55.730786', '37.467949')",1.2100917575108203,0,0,1,0,2,0
"('55.735434', '37.4726454')",0.6168485941788696,0,1,0,1,1,1
"('55.737684', '37.521156')",2.830045476444645,0,0,1,0,2,0
"('55.735809', '37.525028')",3.100582685545527,0,0,0,1,1,1
"('55.735941', '37.527444')",3.2478602983840266,0,0,0,1,1,1
"('55.741475', '37.535826')",3.7346019013120526,0,0,0,2,0,2
"('55.740446', '37.52492')",3.048265841177935,0,0,0,2,0,2
"('55.7375835', '37.5163839')",2.533884681092928,0,0,1,0,2,0
"('55.737507', '37.518371')",2.65875680120795,0,0,1,0,2,0
"('55.73296', '37.538125')",3.9691663102336876,0,0,0,2,0,3
"('55.736549', '37.526151')",3.157393262801977,0,0,0,1,1,1
"('55.736508', '37.522054')",2.9035632568411085,0,0,1,0,2,0
"('55.735596', '37.519539')",2.7661124616447363,0,0,1,0,2,0
"('55.7368186', '37.531715')",3.500020977501819,0,0,0,2,0,2
"('55.735393', '37.522117')",2.9293244378665704,0,0,1,0,2,0
"('55.73926', '37.549363')",4.048622463674767,0,0,0,2,0,2
"('55.737725', '37.540721')",4.053119857819065,0,0,0,2,0,2
"('55.736199', '37.523258')",2.9837084022105476,0,0,1,0,2,0
"('55.878536', '37.479115')",13.085210362391564,0,0,0,0,0,1
"('55.878576', '37.484298')",12.947906796582307,0,0,0,0,0,1
"('55.709698', '37.61238')",7.520203388566579,0,0,0,0,2,1
"('55.706203', '37.585727')",7.519228505613691,0,0,0,0,2,1
"('55.694758', '37.562191')",7.421428613676906,0,0,0,0,2,1
"('55.707852', '37.606685')",7.604126827694084,0,0,0,0,2,1
"('55.710809', '37.610404')",7.362310493755684,0,0,0,0,2,1
"('55.710327', '37.589347')",7.0944948602633895,0,0,0,0,2,1
"('55.711087', '37.597675')",7.110701843693512,0,0,0,0,2,1
"('55.710692', '37.607448')",7.316094020855365,0,0,0,0,2,1
"('55.71286', '37.615856')",7.269432769841431,0,0,0,0,2,1
"('55.71305', '37.596228')",6.877355039758185,0,0,0,0,2,1
"('55.69107', '37.560188')",7.621970019380675,0,0,0,0,2,1
"('55.689563', '37.561949')",7.819885947910387,0,0,0,0,3,0
"('55.708663', '37.590255')",7.2863624775245155,0,0,0,0,2,1
"('55.695047', '37.579391')",8.220501945994037,0,0,0,0,3,0
"('55.694246', '37.570573')",7.849927680036503,0,0,0,0,2,1
"('55.714405', '37.61018')",6.980324245599382,0,0,0,0,2,1
"('55.7100458', '37.6088908')",7.412456976980983,0,0,0,0,2,1
"('55.718111', '37.596363')",6.331015399225481,0,0,0,0,2,1
"('55.717842', '37.603163')",6.4758622738787075,0,0,0,0,2,1
"('55.686375', '37.848045')",3.5843170807020015,0,0,0,1,0,2
"('55.685947', '37.84607')",3.661482377473079,0,0,0,1,0,2
"('55.569064', '37.581953')",6.861035850439894,0,0,0,0,1,0
"('55.566247', '37.583787')",7.033518930310873,0,0,0,0,1,0
"('55.566063', '37.578469')",7.25850816177194,0,0,0,0,1,0
"('55.558641', '37.559308')",8.674722324750597,0,0,0,0,1,0
"('55.565855', '37.580346')",7.201807868446764,0,0,0,0,1,0
"('55.564969', '37.579672')",7.305448403461972,0,0,0,0,1,0
"('55.607316', '37.591503')",3.928047615677013,0,0,0,1,0,1
"('55.763275', '37.716927')",9.160990591918495,0,0,0,0,1,1
"('55.764202', '37.716442')",9.118632512694722,0,0,0,0,1,1
"('55.764886', '37.711617')",8.80923275163993,0,0,0,0,1,1
"('55.720923', '37.68843')",9.349388898512615,0,0,0,0,1,3
"('55.761154', '37.7025')",8.298358474017961,0,0,0,0,1,2
"('55.764465', '37.701978')",8.213451815333183,0,0,0,0,1,2
"('55.77192', '37.71317')",8.85731884461502,0,0,0,0,1,1
"('55.771818', '37.705185')",8.356498116872771,0,0,0,0,1,2
"('55.75825', '37.710548')",8.852918304408986,0,0,0,0,1,2
"('55.76227', '37.71203')",8.870900154536589,0,0,0,0,1,2
"('55.764755', '37.704197')",8.347970725737335,0,0,0,0,1,2
"('55.89496', '37.53006')",13.799068049784756,0,0,0,0,0,1
"('55.894248', '37.526124')",13.770690717438404,0,0,0,0,0,1
"('55.904887', '37.550765')",14.711695510837377,0,0,0,0,0,1
"('55.8882495', '37.5261675')",13.117763371534345,0,0,0,0,0,1
"('55.886393', '37.54012')",12.750033987783006,0,0,0,0,0,1
"('55.906456', '37.55019')",14.88894606457271,0,0,0,0,0,1
"('55.883303', '37.53632')",12.451015260604736,0,0,0,0,0,1
"('55.905068', '37.547926')",14.748935478409901,0,0,0,0,0,1
